Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week,Predicted_Sales,Prediction_Error,Month_Name,Holiday_Label,Data_Type
37,2010-09-17,501251.4,0,82.1,2.582,210.2924504,8.36,2010,9,37,508079.2591000002,-6827.859100000176,September,Regular Week,Actual
37,2010-09-24,494265.48,0,79.17,2.624,210.3664469,8.36,2010,9,38,501021.0913999995,-6755.611399999529,September,Regular Week,Actual
37,2010-10-01,529877.93,0,74.66,2.603,210.4404433,8.476,2010,10,39,526047.5891999997,3830.3408000003546,October,Regular Week,Actual
37,2010-10-08,524483.65,0,66.34,2.633,210.5144398,8.476,2010,10,40,524771.2617999994,-287.61179999937303,October,Regular Week,Actual
37,2010-10-15,498925.86,0,71.57,2.72,210.5805944,8.476,2010,10,41,507102.48149999947,-8176.6214999994845,October,Regular Week,Actual
37,2010-10-22,510425.4,0,72.24,2.725,210.6271444,8.476,2010,10,42,511996.7367999994,-1571.3367999993498,October,Regular Week,Actual
37,2010-10-29,514485.9,0,76.22,2.716,210.6736944,8.476,2010,10,43,512169.3734999994,2316.5265000006184,October,Regular Week,Actual
37,2010-11-05,539683.42,0,62.72,2.689,210.7202444,8.476,2010,11,44,529357.4175000006,10326.002499999478,November,Regular Week,Actual
37,2010-11-12,517546.69,0,61.97,2.728,210.7667944,8.476,2010,11,45,517188.0752999996,358.6147000003839,November,Regular Week,Actual
37,2010-11-19,518124.16,0,56.73,2.771,210.65429,8.476,2010,11,46,518858.8708999993,-734.710899999307,November,Regular Week,Actual
37,2010-11-26,518220.72,1,67.73,2.735,210.5152765,8.476,2010,11,47,514665.1770999994,3555.5429000005824,November,Holiday Week,Actual
37,2010-12-03,508213.14,0,54.44,2.708,210.376263,8.476,2010,12,48,512475.1837000004,-4262.043700000388,December,Regular Week,Actual
37,2010-12-10,511207.52,0,51.83,2.843,210.2372494,8.476,2010,12,49,513272.53780000063,-2065.0178000006126,December,Regular Week,Actual
37,2010-12-17,534285.21,0,56.73,2.869,210.1787224,8.476,2010,12,50,528134.0479000007,6151.162099999259,December,Regular Week,Actual
37,2010-12-24,576809.92,0,59.1,2.886,210.1805602,8.476,2010,12,51,565788.9062000009,11021.013799999142,December,Regular Week,Actual
37,2010-12-31,460331.7,1,52.88,2.943,210.182398,8.476,2010,12,52,499735.46479999996,-39403.764799999946,December,Holiday Week,Actual
37,2011-01-07,542464.02,0,54.11,2.976,210.1842358,8.395,2011,1,1,539699.3439000003,2764.6760999996914,January,Regular Week,Actual
37,2011-01-14,525616.9,0,42.87,2.983,210.2379731,8.395,2011,1,2,530760.3053999994,-5143.405399999348,January,Regular Week,Actual
37,2011-01-21,526486.82,0,51.18,3.016,210.6031072,8.395,2011,1,3,528525.3455000002,-2038.5255000002217,January,Regular Week,Actual
37,2011-01-28,513672.36,0,48.74,3.01,210.9682412,8.395,2011,1,4,529697.7733999997,-16025.413399999728,January,Regular Week,Actual
37,2011-02-04,583835.18,0,46.68,2.989,211.3333753,8.395,2011,2,5,560066.1026999998,23769.077300000237,February,Regular Week,Actual
37,2011-02-11,522514.32,1,41.16,3.022,211.6985093,8.395,2011,2,6,529643.227,-7128.906999999948,February,Holiday Week,Actual
37,2011-02-18,536840.69,0,57.48,3.045,212.0063522,8.395,2011,2,7,533867.2201999996,2973.469800000312,February,Regular Week,Actual
37,2011-02-25,514758.19,0,67.73,3.065,212.2912786,8.395,2011,2,8,515442.6868999997,-684.4968999996781,February,Regular Week,Actual
37,2011-03-04,527572.25,0,64.55,3.288,212.576205,8.395,2011,3,9,511535.97049999976,16036.279500000237,March,Regular Week,Actual
37,2011-03-11,505610.4,0,59.15,3.459,212.8611313,8.395,2011,3,10,510265.2358999995,-4654.835899999482,March,Regular Week,Actual
37,2011-03-18,478503.06,0,64.9,3.488,213.1096787,8.395,2011,3,11,492465.8708,-13962.810799999977,March,Regular Week,Actual
37,2011-03-25,522105.93,0,71.07,3.473,213.3436744,8.395,2011,3,12,511803.47099999984,10302.459000000148,March,Regular Week,Actual
37,2011-04-01,534578.78,0,67.31,3.524,213.5776701,8.3,2011,4,13,531333.4693000001,3245.3106999999145,April,Regular Week,Actual
37,2011-04-08,543703.16,0,69.39,3.622,213.8116658,8.3,2011,4,14,538852.6445999991,4850.515400000964,April,Regular Week,Actual
37,2011-04-15,543775.87,0,73.25,3.743,214.026217,8.3,2011,4,15,539026.6645999994,4749.205400000559,April,Regular Week,Actual
37,2011-04-22,526434.37,0,74.57,3.807,214.1921572,8.3,2011,4,16,529599.9090999993,-3165.539099999354,April,Regular Week,Actual
37,2011-04-29,502918.18,0,76.1,3.81,214.3580974,8.3,2011,4,17,509828.90249999985,-6910.722499999858,April,Regular Week,Actual
37,2011-05-06,547513.3,0,69.56,3.906,214.5240376,8.3,2011,5,18,540425.9041999995,7087.395800000522,May,Regular Week,Actual
37,2011-05-13,511871.63,0,76.73,3.899,214.6899778,8.3,2011,5,19,518327.1175000003,-6455.487500000279,May,Regular Week,Actual
37,2011-05-20,533564.42,0,73.02,3.907,214.465412,8.3,2011,5,20,536895.6469000007,-3331.2269000007072,May,Regular Week,Actual
37,2011-05-27,507086.75,0,81.28,3.786,214.2408462,8.3,2011,5,21,507300.7118999998,-213.96189999982016,May,Regular Week,Actual
37,2011-06-03,500381.23,0,82.96,3.699,214.0162805,8.3,2011,6,22,502818.7079999993,-2437.4779999993043,June,Regular Week,Actual
37,2011-06-10,509647.25,0,82.41,3.648,213.7917147,8.3,2011,6,23,511272.9750999997,-1625.7250999996904,June,Regular Week,Actual
37,2011-06-17,525132.36,0,84.43,3.637,213.7481256,8.3,2011,6,24,519637.2730999996,5495.086900000402,June,Regular Week,Actual
37,2011-06-24,509276.22,0,83.95,3.594,213.8402689,8.3,2011,6,25,511310.25959999947,-2034.0395999994944,June,Regular Week,Actual
37,2011-07-01,517021.3,0,85.33,3.524,213.9324122,8.177,2011,7,26,503790.1918999998,13231.108100000187,July,Regular Week,Actual
37,2011-07-08,489059.93,0,84.71,3.48,214.0245556,8.177,2011,7,27,498886.11349999986,-9826.183499999868,July,Regular Week,Actual
37,2011-07-15,498749.62,0,85.63,3.575,214.1083654,8.177,2011,7,28,506620.45730000036,-7870.837300000363,July,Regular Week,Actual
37,2011-07-22,505543.53,0,83.31,3.651,214.1713416,8.177,2011,7,29,506082.0537000004,-538.523700000369,July,Regular Week,Actual
37,2011-07-29,504974.95,0,84.99,3.682,214.2343177,8.177,2011,7,30,505617.4921000006,-642.5421000006027,July,Regular Week,Actual
37,2011-08-05,510787.46,0,86.71,3.684,214.2972939,8.177,2011,8,31,508960.3450000006,1827.1149999994086,August,Regular Week,Actual
37,2011-08-12,502504.39,0,87.64,3.638,214.3602701,8.177,2011,8,32,504862.94390000025,-2358.553900000232,August,Regular Week,Actual
37,2011-08-19,506897.98,0,87.24,3.554,214.4239935,8.177,2011,8,33,507568.9075999995,-670.9275999995298,August,Regular Week,Actual
37,2011-08-26,527947.21,0,86.02,3.523,214.4878416,8.177,2011,8,34,521157.8847000003,6789.325299999677,August,Regular Week,Actual
37,2011-09-02,530367.83,0,87.5,3.533,214.5516896,8.177,2011,9,35,519192.4880000002,11175.341999999771,September,Regular Week,Actual
37,2011-09-09,506273.74,1,77.94,3.546,214.6155376,8.177,2011,9,36,517245.7675,-10972.027500000026,September,Holiday Week,Actual
37,2011-09-16,513341.94,0,82.06,3.526,214.7934111,8.177,2011,9,37,514372.44349999994,-1030.5034999999334,September,Regular Week,Actual
37,2011-09-23,516556.94,0,78.35,3.467,215.1233185,8.177,2011,9,38,516324.7582000002,232.18179999978747,September,Regular Week,Actual
37,2011-09-30,516402.1,0,81.52,3.355,215.4532259,8.177,2011,9,39,515709.01470000064,693.0852999993367,September,Regular Week,Actual
37,2011-10-07,522816.85,0,71.2,3.285,215.7831333,7.716,2011,10,40,518855.5855999994,3961.2644000005675,October,Regular Week,Actual
37,2011-10-14,513636.01,0,74.16,3.274,216.0885258,7.716,2011,10,41,518510.87539999967,-4874.86539999966,October,Regular Week,Actual
37,2011-10-21,522784.33,0,67.89,3.353,216.2468287,7.716,2011,10,42,522392.6711999992,391.6588000007905,October,Regular Week,Actual
37,2011-10-28,517355.44,0,71.31,3.372,216.4051315,7.716,2011,10,43,519059.9294999994,-1704.4894999993849,October,Regular Week,Actual
37,2011-11-04,555925.6,0,58.97,3.332,216.5634344,7.716,2011,11,44,543106.1798000007,12819.420199999237,November,Regular Week,Actual
37,2011-11-11,501268.78,0,63.5,3.297,216.7217373,7.716,2011,11,45,513436.47200000077,-12167.692000000738,November,Regular Week,Actual
37,2011-11-18,527495.09,0,66.28,3.308,216.9395861,7.716,2011,11,46,522489.66750000103,5005.422499998938,November,Regular Week,Actual
37,2011-11-25,522554.04,1,66.41,3.236,217.1812533,7.716,2011,11,47,515682.1631000007,6871.876899999275,November,Holiday Week,Actual
37,2011-12-02,527117.81,0,53.57,3.172,217.4229206,7.716,2011,12,48,530022.5926000008,-2904.7826000007335,December,Regular Week,Actual
37,2011-12-09,537224.52,0,50.64,3.158,217.6645878,7.716,2011,12,49,530314.4086000008,6910.111399999238,December,Regular Week,Actual
37,2011-12-16,533905.67,0,58.31,3.159,217.8781339,7.716,2011,12,50,534869.476100001,-963.8061000009766,December,Regular Week,Actual
37,2011-12-23,605791.46,0,55.41,3.112,218.0541851,7.716,2011,12,51,578423.0628000009,27368.397199999075,December,Regular Week,Actual
37,2011-12-30,451327.61,1,48.26,3.129,218.2302364,7.716,2011,12,52,497495.2337,-46167.6237,December,Holiday Week,Actual
37,2012-01-06,558343.57,0,57.18,3.157,218.4062876,7.244,2012,1,1,552735.0083000001,5608.561699999846,January,Regular Week,Actual
37,2012-01-13,546221.4,0,56.28,3.261,218.5823389,7.244,2012,1,2,546166.3589999995,55.04100000055041,January,Regular Week,Actual
37,2012-01-20,543894.07,0,58.9,3.268,218.6755292,7.244,2012,1,3,543070.4262999999,823.6437000000151,January,Regular Week,Actual
37,2012-01-27,514116.58,0,62.73,3.29,218.7687195,7.244,2012,1,4,522244.2772999994,-8127.6972999993595,January,Regular Week,Actual
37,2012-02-03,555424.24,0,61.33,3.36,218.8619099,7.244,2012,2,5,531192.1414999996,24232.09850000043,February,Regular Week,Actual
37,2012-02-10,527041.46,1,54.49,3.409,218.9551002,7.244,2012,2,6,535885.4568999996,-8843.996899999678,February,Holiday Week,Actual
37,2012-02-17,541071.29,0,54.38,3.51,219.1148297,7.244,2012,2,7,538083.9753999996,2987.314600000391,February,Regular Week,Actual
37,2012-02-24,518696.89,0,62.21,3.555,219.3244636,7.244,2012,2,8,519862.30520000047,-1165.4152000004542,February,Regular Week,Actual
37,2012-03-02,525559.17,0,64.54,3.63,219.5340975,7.244,2012,3,9,520485.71310000087,5073.456899999175,March,Regular Week,Actual
37,2012-03-09,535937.25,0,63.19,3.669,219.7437314,7.244,2012,3,10,511233.3818000009,24703.868199999095,March,Regular Week,Actual
37,2012-03-16,484588.34,0,67.48,3.734,219.8956335,7.244,2012,3,11,496340.38750000065,-11752.047500000626,March,Regular Week,Actual
37,2012-03-23,520887.23,0,69.18,3.787,219.9705599,7.244,2012,3,12,513994.8322999996,6892.39770000038,March,Regular Week,Actual
37,2012-03-30,533734.94,0,70.48,3.845,220.0454862,7.244,2012,3,13,528926.2498999995,4808.690100000473,March,Regular Week,Actual
37,2012-04-06,564848.78,0,73.95,3.891,220.1204125,6.989,2012,4,14,553808.0494000005,11040.730599999544,April,Regular Week,Actual
37,2012-04-13,506973.17,0,72.54,3.891,220.1953389,6.989,2012,4,15,522715.7616000007,-15742.591600000742,April,Regular Week,Actual
37,2012-04-20,523483.19,0,70.87,3.877,220.2483937,6.989,2012,4,16,524527.989,-1044.7989999999409,April,Regular Week,Actual
37,2012-04-27,528807.45,0,70.06,3.814,220.3014485,6.989,2012,4,17,527743.5143000004,1063.9356999995653,April,Regular Week,Actual
37,2012-05-04,535311.64,0,77.17,3.749,220.3545033,6.989,2012,5,18,528945.6147000002,6366.025299999863,May,Regular Week,Actual
37,2012-05-11,527983.04,0,76.55,3.688,220.4075581,6.989,2012,5,19,526528.5069999999,1454.5330000001704,May,Regular Week,Actual
37,2012-05-18,534847.96,0,73.7,3.63,220.4252149,6.989,2012,5,20,534982.1647000003,-134.2047000003513,May,Regular Week,Actual
37,2012-05-25,540625.79,0,78.94,3.561,220.4287124,6.989,2012,5,21,531120.2193999997,9505.570600000327,May,Regular Week,Actual
37,2012-06-01,531811.85,0,80.74,3.501,220.4322099,6.989,2012,6,22,524829.9400000001,6981.909999999916,June,Regular Week,Actual
37,2012-06-08,528940.78,0,81.5,3.452,220.4357073,6.989,2012,6,23,523798.0936000004,5142.686399999657,June,Regular Week,Actual
37,2012-06-15,508573.16,0,82.15,3.393,220.4494148,6.989,2012,6,24,511234.9189999993,-2661.7589999993215,June,Regular Week,Actual
37,2012-06-22,484032.75,0,80.4,3.346,220.4886472,6.989,2012,6,25,515988.2577999998,-31955.50779999979,June,Regular Week,Actual
37,2012-06-29,508309.81,0,86.68,3.286,220.5278796,6.989,2012,6,26,511094.2712999997,-2784.4612999996752,June,Regular Week,Actual
37,2012-07-06,519498.32,0,81.52,3.227,220.567112,6.623,2012,7,27,514399.46070000005,5098.859299999953,July,Regular Week,Actual
37,2012-07-13,506005.47,0,78.15,3.256,220.6063444,6.623,2012,7,28,511861.6549999996,-5856.184999999648,July,Regular Week,Actual
37,2012-07-20,503744.56,0,81.76,3.311,220.6148749,6.623,2012,7,29,507137.51720000035,-3392.9572000003536,July,Regular Week,Actual
37,2012-07-27,514489.17,0,84.0,3.407,220.6234054,6.623,2012,7,30,512448.0411000008,2041.1288999991957,July,Regular Week,Actual
37,2012-08-03,521959.28,0,85.56,3.417,220.6319358,6.623,2012,8,31,517198.49530000077,4760.784699999262,August,Regular Week,Actual
37,2012-08-10,500964.59,0,84.41,3.494,220.6404663,6.623,2012,8,32,508401.75130000093,-7437.161300000909,August,Regular Week,Actual
37,2012-08-17,509633.71,0,85.89,3.571,220.7199609,6.623,2012,8,33,512657.04150000075,-3023.331500000728,August,Regular Week,Actual
37,2012-08-24,522665.04,0,81.26,3.62,220.8526787,6.623,2012,8,34,520716.0489999998,1948.9910000001546,August,Regular Week,Actual
37,2012-08-31,538344.1,0,84.79,3.638,220.9853964,6.623,2012,8,35,518585.87250000023,19758.227499999746,August,Regular Week,Actual
37,2012-09-07,526838.14,1,84.19,3.73,221.1181142,6.623,2012,9,36,521422.1014000004,5416.0385999996215,September,Holiday Week,Actual
37,2012-09-14,514651.74,0,78.16,3.717,221.2601207,6.623,2012,9,37,517914.97010000015,-3263.2301000001607,September,Regular Week,Actual
37,2012-09-21,521320.98,0,75.98,3.721,221.4578604,6.623,2012,9,38,522911.80249999935,-1590.822499999369,September,Regular Week,Actual
37,2012-09-28,527953.14,0,79.49,3.666,221.6556,6.623,2012,9,39,518195.0674000003,9758.072599999723,September,Regular Week,Actual
37,2012-10-05,546122.37,0,73.57,3.617,221.8533396,6.228,2012,10,40,540159.1817999994,5963.188200000557,October,Regular Week,Actual
37,2012-10-12,521810.75,0,71.28,3.601,222.0510793,6.228,2012,10,41,527278.7779000001,-5468.027900000103,October,Regular Week,Actual
37,2012-10-19,551969.1,0,74.06,3.594,222.0951719,6.228,2012,10,42,543317.6791000004,8651.42089999956,October,Regular Week,Actual
37,2012-10-26,534738.43,0,74.39,3.506,222.1136566,6.228,2012,10,43,535859.2727,-1120.842699999921,October,Regular Week,Actual
38,2010-02-05,358496.14,0,49.47,2.962,126.4420645,13.975,2010,2,5,353701.8036000004,4794.336399999622,February,Regular Week,Actual
38,2010-02-12,342214.9,1,47.87,2.946,126.4962581,13.975,2010,2,6,354051.8466000004,-11836.946600000374,February,Holiday Week,Actual
38,2010-02-19,327237.92,0,54.83,2.915,126.5262857,13.975,2010,2,7,334326.8241000007,-7088.904100000742,February,Regular Week,Actual
38,2010-02-26,334222.73,0,50.23,2.825,126.5522857,13.975,2010,2,8,337367.33140000043,-3144.6014000004507,February,Regular Week,Actual
38,2010-03-05,372239.89,0,53.77,2.987,126.5782857,13.975,2010,3,9,359449.68880000047,12790.201199999545,March,Regular Week,Actual
38,2010-03-12,342023.92,0,50.11,2.925,126.6042857,13.975,2010,3,10,345906.47310000064,-3882.5531000006595,March,Regular Week,Actual
38,2010-03-19,333025.47,0,59.57,3.054,126.6066452,13.975,2010,3,11,336279.7041999999,-3254.234199999948,March,Regular Week,Actual
38,2010-03-26,335858.11,0,60.06,3.083,126.6050645,13.975,2010,3,12,338199.0523000002,-2340.942300000228,March,Regular Week,Actual
38,2010-04-02,368929.55,0,59.84,3.086,126.6034839,14.099,2010,4,13,343022.6876000003,25906.862399999693,April,Regular Week,Actual
38,2010-04-09,341630.46,0,59.25,3.09,126.6019032,14.099,2010,4,14,342827.4472000003,-1196.9872000002651,April,Regular Week,Actual
38,2010-04-16,337723.49,0,64.95,3.109,126.5621,14.099,2010,4,15,343027.5708999996,-5304.080899999593,April,Regular Week,Actual
38,2010-04-23,335121.82,0,64.55,3.05,126.4713333,14.099,2010,4,16,336115.81470000005,-993.9947000000393,April,Regular Week,Actual
38,2010-04-30,337979.65,0,67.38,3.105,126.3805667,14.099,2010,4,17,347716.96140000003,-9737.311400000006,April,Regular Week,Actual
38,2010-05-07,383657.44,0,70.15,3.127,126.2898,14.099,2010,5,18,372543.26640000026,11114.173599999747,May,Regular Week,Actual
38,2010-05-14,346174.3,0,68.44,3.145,126.2085484,14.099,2010,5,19,352904.7443000002,-6730.444300000207,May,Regular Week,Actual
38,2010-05-21,340497.08,0,76.2,3.12,126.1843871,14.099,2010,5,20,368293.5700000001,-27796.490000000107,May,Regular Week,Actual
38,2010-05-28,326469.43,0,67.84,3.058,126.1602258,14.099,2010,5,21,331957.1114999999,-5487.68149999989,May,Regular Week,Actual
38,2010-06-04,376184.88,0,81.39,2.941,126.1360645,14.099,2010,6,22,362682.99159999995,13501.888400000054,June,Regular Week,Actual
38,2010-06-11,354828.65,0,90.84,2.949,126.1119032,14.099,2010,6,23,352777.4221999997,2051.2278000003425,June,Regular Week,Actual
38,2010-06-18,335691.85,0,81.06,3.043,126.114,14.099,2010,6,24,337947.4808000004,-2255.63080000045,June,Regular Week,Actual
38,2010-06-25,322046.76,0,87.27,3.084,126.1266,14.099,2010,6,25,332991.6885000004,-10944.928500000387,June,Regular Week,Actual
38,2010-07-02,361181.48,0,91.98,3.105,126.1392,14.18,2010,7,26,353550.1924000002,7631.287599999807,July,Regular Week,Actual
38,2010-07-09,343850.34,0,90.37,3.1,126.1518,14.18,2010,7,27,345805.2463000002,-1954.906300000148,July,Regular Week,Actual
38,2010-07-16,338277.71,0,97.18,3.094,126.1498065,14.18,2010,7,28,338017.78080000053,259.92919999948936,July,Regular Week,Actual
38,2010-07-23,328336.85,0,99.22,3.112,126.1283548,14.18,2010,7,29,333951.7057000004,-5614.855700000422,July,Regular Week,Actual
38,2010-07-30,336378.38,0,96.31,3.017,126.1069032,14.18,2010,7,30,339593.83450000023,-3215.4545000002254,July,Regular Week,Actual
38,2010-08-06,378574.44,0,92.95,3.123,126.0854516,14.18,2010,8,31,363703.7357000003,14870.704299999692,August,Regular Week,Actual
38,2010-08-13,341400.72,0,87.01,3.159,126.064,14.18,2010,8,32,348841.21059999993,-7440.490599999961,August,Regular Week,Actual
38,2010-08-20,329139.73,0,92.81,3.041,126.0766452,14.18,2010,8,33,338348.2358000004,-9208.505800000392,August,Regular Week,Actual
38,2010-08-27,322868.56,0,93.19,3.129,126.0892903,14.18,2010,8,34,336897.1203999998,-14028.560399999784,August,Regular Week,Actual
38,2010-09-03,377096.55,0,83.12,3.087,126.1019355,14.18,2010,9,35,362921.98490000016,14174.565099999832,September,Regular Week,Actual
38,2010-09-10,336227.69,1,83.63,3.044,126.1145806,14.18,2010,9,36,339007.8456000005,-2780.155600000522,September,Holiday Week,Actual
38,2010-09-17,336253.19,0,82.45,3.028,126.1454667,14.18,2010,9,37,339993.40890000045,-3740.2189000004437,September,Regular Week,Actual
38,2010-09-24,330604.9,0,81.77,2.939,126.1900333,14.18,2010,9,38,356359.2468,-25754.3468,September,Regular Week,Actual
38,2010-10-01,360256.58,0,85.2,3.001,126.2346,14.313,2010,10,39,346299.8985,13956.681500000006,October,Regular Week,Actual
38,2010-10-08,351271.36,0,71.82,3.013,126.2791667,14.313,2010,10,40,348086.6950999998,3184.664900000207,October,Regular Week,Actual
38,2010-10-15,337743.26,0,75.0,2.976,126.3266774,14.313,2010,10,41,343529.0590000003,-5785.79900000029,October,Regular Week,Actual
38,2010-10-22,339042.18,0,68.85,3.014,126.3815484,14.313,2010,10,42,341583.8491,-2541.669099999999,October,Regular Week,Actual
38,2010-10-29,341219.63,0,61.09,3.016,126.4364194,14.313,2010,10,43,341878.2992999999,-658.6692999998922,October,Regular Week,Actual
38,2010-11-05,380870.09,0,65.49,3.129,126.4912903,14.313,2010,11,44,366975.6638,13894.426200000045,November,Regular Week,Actual
38,2010-11-12,340147.2,0,57.79,3.13,126.5461613,14.313,2010,11,45,349886.42919999966,-9739.229199999652,November,Regular Week,Actual
38,2010-11-19,348593.99,0,58.18,3.161,126.6072,14.313,2010,11,46,347228.6398999996,1365.350100000389,November,Regular Week,Actual
38,2010-11-26,360857.98,1,47.66,3.162,126.6692667,14.313,2010,11,47,356815.6213000001,4042.358699999866,November,Holiday Week,Actual
38,2010-12-03,351925.36,0,43.33,3.041,126.7313333,14.313,2010,12,48,349551.63029999984,2373.7297000001417,December,Regular Week,Actual
38,2010-12-10,355965.23,0,50.01,3.203,126.7934,14.313,2010,12,49,351827.4276,4137.802399999986,December,Regular Week,Actual
38,2010-12-17,334441.15,0,52.77,3.236,126.8794839,14.313,2010,12,50,341193.2880999994,-6752.1380999994,December,Regular Week,Actual
38,2010-12-24,369106.72,0,52.02,3.236,126.9835806,14.313,2010,12,51,343493.1683999995,25613.55160000047,December,Regular Week,Actual
38,2010-12-31,303908.81,1,45.64,3.148,127.0876774,14.313,2010,12,52,351757.4186999999,-47848.608699999924,December,Holiday Week,Actual
38,2011-01-07,386344.54,0,37.64,3.287,127.1917742,14.021,2011,1,1,355925.5879999995,30418.952000000456,January,Regular Week,Actual
38,2011-01-14,356138.79,0,43.15,3.312,127.3009355,14.021,2011,1,2,357904.91959999956,-1766.1295999995782,January,Regular Week,Actual
38,2011-01-21,341098.08,0,53.53,3.223,127.4404839,14.021,2011,1,3,348331.9709999993,-7233.890999999305,January,Regular Week,Actual
38,2011-01-28,357557.16,0,50.74,3.342,127.5800323,14.021,2011,1,4,358460.2964999998,-903.1364999998477,January,Regular Week,Actual
38,2011-02-04,402341.76,0,45.14,3.348,127.7195806,14.021,2011,2,5,359626.65819999995,42715.10180000006,February,Regular Week,Actual
38,2011-02-11,377672.46,1,51.3,3.381,127.859129,14.021,2011,2,6,371687.0792000004,5985.380799999635,February,Holiday Week,Actual
38,2011-02-18,364606.7,0,53.35,3.43,127.99525,14.021,2011,2,7,363371.29149999976,1235.4085000002524,February,Regular Week,Actual
38,2011-02-25,354232.34,0,48.45,3.53,128.13,14.021,2011,2,8,366069.0566,-11836.716599999985,February,Regular Week,Actual
38,2011-03-04,405429.43,0,51.72,3.674,128.26475,14.021,2011,3,9,389802.5612999998,15626.868700000166,March,Regular Week,Actual
38,2011-03-11,357897.18,0,57.75,3.818,128.3995,14.021,2011,3,10,361354.85389999975,-3457.6738999997615,March,Regular Week,Actual
38,2011-03-18,349459.95,0,64.21,3.692,128.5121935,14.021,2011,3,11,360642.88669999986,-11182.936699999846,March,Regular Week,Actual
38,2011-03-25,351541.62,0,54.4,3.909,128.6160645,14.021,2011,3,12,356942.89420000004,-5401.2742000000435,March,Regular Week,Actual
38,2011-04-01,382098.13,0,63.63,3.772,128.7199355,13.736,2011,4,13,373551.3768000002,8546.753199999803,April,Regular Week,Actual
38,2011-04-08,392152.3,0,64.47,4.003,128.8238065,13.736,2011,4,14,364707.1064,27445.1936,April,Regular Week,Actual
38,2011-04-15,362758.94,0,57.63,3.868,128.9107333,13.736,2011,4,15,364243.09900000016,-1484.1590000001597,April,Regular Week,Actual
38,2011-04-22,362952.34,0,72.12,4.134,128.9553,13.736,2011,4,16,361664.5553999999,1287.78460000013,April,Regular Week,Actual
38,2011-04-29,344225.99,0,68.27,4.151,128.9998667,13.736,2011,4,17,355679.2165999995,-11453.226599999529,April,Regular Week,Actual
38,2011-05-06,422186.65,0,68.4,4.193,129.0444333,13.736,2011,5,18,399342.3979999995,22844.252000000502,May,Regular Week,Actual
38,2011-05-13,366977.79,0,70.93,4.202,129.089,13.736,2011,5,19,376210.80899999937,-9233.018999999389,May,Regular Week,Actual
38,2011-05-20,365730.76,0,66.59,4.169,129.0756774,13.736,2011,5,20,367301.7499000002,-1570.9899000002188,May,Regular Week,Actual
38,2011-05-27,356886.1,0,76.67,4.087,129.0623548,13.736,2011,5,21,364077.82750000036,-7191.7275000003865,May,Regular Week,Actual
38,2011-06-03,396826.06,0,71.81,4.031,129.0490323,13.736,2011,6,22,388170.94000000006,8655.119999999937,June,Regular Week,Actual
38,2011-06-10,381763.02,0,78.72,3.981,129.0357097,13.736,2011,6,23,384007.85829999996,-2244.838299999945,June,Regular Week,Actual
38,2011-06-17,356797.0,0,86.84,3.935,129.0432,13.736,2011,6,24,376666.6350999999,-19869.635099999898,June,Regular Week,Actual
38,2011-06-24,354078.95,0,88.95,3.898,129.0663,13.736,2011,6,25,363140.70979999984,-9061.759799999825,June,Regular Week,Actual
38,2011-07-01,387334.04,0,89.85,3.842,129.0894,13.503,2011,7,26,384353.96709999966,2980.0729000003194,July,Regular Week,Actual
38,2011-07-08,399699.17,0,89.9,3.705,129.1125,13.503,2011,7,27,392507.3432000007,7191.826799999282,July,Regular Week,Actual
38,2011-07-15,367181.71,0,88.1,3.692,129.1338387,13.503,2011,7,28,377161.2243000006,-9979.514300000563,July,Regular Week,Actual
38,2011-07-22,365562.67,0,91.17,3.794,129.1507742,13.503,2011,7,29,378393.8075000006,-12831.137500000594,July,Regular Week,Actual
38,2011-07-29,355131.33,0,93.29,3.805,129.1677097,13.503,2011,7,30,361487.9519999996,-6356.6219999995665,July,Regular Week,Actual
38,2011-08-05,437631.44,0,90.61,3.803,129.1846452,13.503,2011,8,31,410284.7597,27346.680300000007,August,Regular Week,Actual
38,2011-08-12,387844.05,0,91.04,3.701,129.2015806,13.503,2011,8,32,391491.1771000001,-3647.1271000000997,August,Regular Week,Actual
38,2011-08-19,362224.7,0,91.74,3.743,129.2405806,13.503,2011,8,33,371849.81719999993,-9625.11719999992,August,Regular Week,Actual
38,2011-08-26,365672.55,0,94.61,3.74,129.2832581,13.503,2011,8,34,368563.1201,-2890.5701000000117,August,Regular Week,Actual
38,2011-09-02,416953.51,0,93.66,3.798,129.3259355,13.503,2011,9,35,373258.74380000005,43694.766199999955,September,Regular Week,Actual
38,2011-09-09,397771.68,1,88.0,3.913,129.3686129,13.503,2011,9,36,392338.28309999994,5433.396900000051,September,Holiday Week,Actual
38,2011-09-16,408188.88,0,76.36,3.918,129.4306,13.503,2011,9,37,400476.5922000003,7712.2877999997,September,Regular Week,Actual
38,2011-09-23,394665.28,0,82.95,3.789,129.5183333,13.503,2011,9,38,393045.0858000004,1620.1941999996197,September,Regular Week,Actual
38,2011-09-30,366819.84,0,83.26,3.877,129.6060667,13.503,2011,9,39,376362.68480000016,-9542.844800000137,September,Regular Week,Actual
38,2011-10-07,449516.29,0,70.44,3.827,129.6938,12.89,2011,10,40,396606.1393000006,52910.15069999936,October,Regular Week,Actual
38,2011-10-14,400430.78,0,67.31,3.805,129.7706452,12.89,2011,10,41,397006.1886000005,3424.59139999951,October,Regular Week,Actual
